timestamp;RSSI_01;RSSI_02;RSSI_03;RSSI_04;RSSI_05;RSSI_06;RSSI_07;RSSI_08;RSSI_09;temp;hum;bar;rain
2025-02-05 13:00:00+00:00;-84.0;-95.75;-89.63636363636364;-82.2;-75.83333333333333;-72.33333333333333;-85.9090909090909;-89.0;-85.5;37.25;55.666666666666664;30.405833333333334;0.0
2025-02-05 14:00:00+00:00;-82.375;-97.22222222222223;-89.8;-86.5;-75.33333333333333;-73.27272727272727;-84.91666666666667;-89.91666666666667;-86.18181818181819;37.21666666666667;54.916666666666664;30.425833333333333;0.0
2025-02-05 15:00:00+00:00;-86.36363636363636;-98.77777777777777;-91.9;-85.25;-76.0;-74.41666666666667;-86.1;-90.9090909090909;-84.8;37.949999999999996;54.0;30.43166666666667;0.0
2025-02-05 16:00:00+00:00;-88.44444444444444;-100.625;-93.66666666666667;-88.1;-78.25;-77.41666666666667;-92.11111111111111;-92.7;-90.33333333333333;38.56666666666667;53.5;30.425833333333333;0.0
2025-02-05 17:00:00+00:00;-90.66666666666667;-100.27272727272727;-95.0;-90.9;-82.25;-78.33333333333333;-93.0;-96.2;-92.08333333333333;38.833333333333336;53.416666666666664;30.400000000000002;0.0
2025-02-05 18:00:00+00:00;-88.41666666666667;-98.85714285714286;-91.44444444444444;-93.0;-78.63636363636364;-77.5;-93.4;-93.0;-89.27272727272727;39.625;52.166666666666664;30.374166666666667;0.0
2025-02-05 19:00:00+00:00;-85.0;-96.83333333333333;-90.45454545454545;-86.33333333333333;-76.9090909090909;-74.7;-88.2;-90.5;-91.16666666666667;38.13333333333333;55.0;30.360833333333332;0.0
2025-02-05 20:00:00+00:00;-83.4;-94.33333333333333;-90.36363636363636;-88.11111111111111;-75.58333333333333;-72.58333333333333;-88.45454545454545;-90.27272727272727;-89.41666666666667;36.949999999999996;57.333333333333336;30.346666666666668;0.0
2025-02-05 21:00:00+00:00;-83.58333333333333;-93.88888888888889;-88.63636363636364;-81.36363636363636;-75.58333333333333;-72.58333333333333;-88.66666666666667;-87.75;-87.0909090909091;36.199999999999996;56.666666666666664;30.345833333333335;0.0
2025-02-05 22:00:00+00:00;-82.27272727272727;-95.625;-87.2;-80.44444444444444;-73.5;-70.83333333333333;-86.33333333333333;-88.6;-85.16666666666667;35.85;55.666666666666664;30.339166666666667;0.0
2025-02-05 23:00:00+00:00;-81.0909090909091;-93.625;-87.11111111111111;-84.0909090909091;-73.91666666666667;-71.08333333333333;-86.7;-88.22222222222223;-88.81818181818181;35.4;57.333333333333336;30.338333333333335;0.0
2025-02-06 00:00:00+00:00;-81.6;-93.44444444444444;-87.3;-85.375;-72.41666666666667;-71.16666666666667;-84.33333333333333;-90.66666666666667;-87.0;35.21666666666667;59.0;30.338333333333335;0.0
2025-02-06 01:00:00+00:00;-83.58333333333333;-93.5;-88.25;-86.54545454545455;-73.66666666666667;-72.5;-86.5;-89.77777777777777;-86.0;35.2;60.5;30.345;0.0
2025-02-06 02:00:00+00:00;-83.7;-95.33333333333333;-87.375;-85.58333333333333;-73.41666666666667;-71.91666666666667;-87.3;-87.6;-84.8;35.14166666666667;62.25;30.334166666666665;0.0
2025-02-06 03:00:00+00:00;-83.66666666666667;-94.7;-87.875;-85.45454545454545;-72.91666666666667;-72.0;-86.63636363636364;-88.81818181818181;-85.3;35.016666666666666;63.583333333333336;30.31833333333333;0.0
2025-02-06 04:00:00+00:00;-82.9;-95.81818181818181;-89.08333333333333;-84.5;-73.0;-71.25;-84.55555555555556;-91.5;-85.0;34.81666666666667;67.66666666666667;30.315833333333334;0.01
2025-02-06 05:00:00+00:00;-76.81818181818181;-88.91666666666667;-81.16666666666667;-72.5;-65.18181818181819;-64.66666666666667;-81.41666666666667;-83.7;-77.72727272727273;32.675000000000004;87.66666666666667;30.301666666666666;0.11
2025-02-06 06:00:00+00:00;-82.1;-89.54545454545455;-81.63636363636364;-73.8;-67.0;-66.75;-80.88888888888889;-81.9090909090909;-82.6;31.675;92.58333333333333;30.257500000000004;0.14
2025-02-06 07:00:00+00:00;-85.0;-88.45454545454545;-82.54545454545455;-77.6;-68.16666666666667;-66.41666666666667;-81.8;-82.8;-83.75;31.658333333333335;94.25;30.22083333333333;0.07
2025-02-06 08:00:00+00:00;-84.1;-89.0;-82.72727272727273;-81.8;-68.63636363636364;-66.16666666666667;-82.33333333333333;-84.27272727272727;-79.83333333333333;31.59166666666667;94.83333333333333;30.190833333333334;0.02999999999999997
